,diseases,%60-80,Gap_60-80,%40-60,Gap_40-60,%20-40,Gap_20-40,%80+,Gap_80+,%0-20,Gap_0-20
0,Enlarged Cardiomediastinum,0.3885355141602302,0.01876140101726509,0.2605633802816901,0.0,0.09041344843253067,-0.022904408704376267,0.19688020596698472,0.02722766190508119,0.005982129335150689,-0.04582491842598013
1,Cardiomegaly,0.2914354482850839,0.0,0.1910142408236946,-0.017488509204079183,0.06271311091796483,-0.029150286322785823,0.15337300260747477,0.017795207902438825,0.004546366249916427,0.006281796958287789
2,Lung Opacity,0.30072302558398223,0.020531998014565178,0.20545050055617353,0.0,0.07525027808676307,-0.015630508473219784,0.14098998887652947,0.026558447036561295,0.004838709677419355,-0.02521330022590218
3,Lung Lesion,0.33043998802753666,0.047185061315496046,0.23346303501945526,0.0,0.12840466926070038,0.04172494172494168,0.11104459742592038,-0.004706614140576382,0.006884166417240347,-0.07056856187290972
4,Edema,0.30999357621363677,0.02716124704581868,0.1987703037533266,0.0,0.07121226025511608,-0.004050413608628234,0.1596769753143067,0.03325850924953033,0.0046801872074883,-0.0785400032589213
5,Consolidation,0.3799350201831249,0.019618917260793456,0.24997538643300188,0.016902138603595906,0.09244855764497391,-0.003795636383495782,0.17278724032686818,0.0,0.005414984739588461,-0.018337218337218353
6,Pneumonia,0.30152054351342605,0.0,0.21675833063733418,0.03594420600858372,0.09640892914914267,0.046011320102543496,0.1297314784859269,-0.04822038252009453,0.004529278550630864,-0.10691293684855918
7,Atelectasis,0.2952613194490213,0.01743028926308765,0.1976537270150926,0.0,0.06729058195478811,-0.008287450697735066,0.13682198642325183,0.01329071797214354,0.004613458116390958,-0.025203639308340908
8,Pneumothorax,0.28867313915857606,0.0,0.20323624595469256,0.009232812544628821,0.11618122977346278,-0.010092808873677583,0.07313915857605179,-0.12685027183618403,0.009385113268608414,0.1680841193752899
9,Pleural Effusion,0.26418663303909207,0.010224708843590724,0.17367241137732942,0.0008530674055509113,0.05555555555555555,0.0,0.12400168137873056,-0.0010558488469019078,0.004133389379291019,-0.021394831897749378
10,Pleural Other,0.3643022359290671,0.09543161838881686,0.2733230531996916,0.07263477358915116,0.09907478797224364,0.0,0.17733230531996916,-0.010768059549991604,0.005782575173477255,-0.08975356679636837
11,Fracture,0.37376322074377344,0.030940442023996484,0.25162060730126234,0.0,0.10440122824974411,-0.0265459178021491,0.19208461276015013,0.01971942077851707,0.006653019447287615,-0.12144285093437635
12,Support Devices,0.2543139092562986,0.001881316366072916,0.20012128562765313,0.0,0.07872539831302718,-0.007230826214783437,0.09631181432273003,-0.04315355248903663,0.005898891890401896,0.05320923766123431
13,No Finding,0.10183339976086091,-0.041337364610949834,0.11628138700677561,0.0,0.06377042646472698,0.04652956298200517,0.03487445197289757,-0.1734704370179948,0.004085292945396573,0.00018809956737098066
